commit,benchmark,measure,value
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fluidsim","time_rel","1.6188068756319514"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fluidsim","time_rel","1.6249999999999998"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fluidsim","time_rel","1.6263940520446096"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fluidsim","time_rel","1.6361482484345913"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fluidsim","time_rel","1.6291772688719253"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fluidsim","time_rel","1.6285762654477738"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","alloc","1014855712"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8509790906073681"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","alloc","1015856280"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8437912813738442"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8405414328161109"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8431697612732096"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8451077943615257"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8421746293245469"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8490566037735849"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8471947194719474"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8500496524329693"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","regression","time_rel","0.8469691950977144"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fused_sum","runtime_rel","0.19521000877247552"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fused_sum","runtime_rel","0.19232249095243364"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fused_sum","runtime_rel","0.19494508873085678"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fused_sum","runtime_rel","0.19349759386207344"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","fused_sum","runtime_rel","0.19285967477509242"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","gaussian","runtime_rel","2.717716166822731"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","gaussian","runtime_rel","2.714335879736782"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","gaussian","runtime_rel","2.721766931967549"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","gaussian","runtime_rel","2.7186780514738467"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","gaussian","runtime_rel","2.723725482876864"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","jvp_matmul","runtime_rel","1348.2602560821886"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","jvp_matmul","runtime_rel","1341.227333853962"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","jvp_matmul","runtime_rel","1349.7637607283473"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","jvp_matmul","runtime_rel","1343.6421660007816"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","jvp_matmul","runtime_rel","1343.3875741327265"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_big","runtime_rel","145.3976166811279"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_big","runtime_rel","145.50298603116468"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_big","runtime_rel","145.59971348374256"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_big","runtime_rel","145.54199212998833"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_big","runtime_rel","145.2851927994042"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_small","runtime_rel","4.830250466082243"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_small","runtime_rel","4.784801888419798"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_small","runtime_rel","4.807517368465428"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_small","runtime_rel","4.799542760283707"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matmul_small","runtime_rel","4.823691660411806"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_big","runtime_rel","3.606628838165891"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_big","runtime_rel","3.637238775407947"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_big","runtime_rel","3.6353143643430514"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_big","runtime_rel","3.651492317928417"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_big","runtime_rel","3.6289432602038456"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_small","runtime_rel","0.6271016377075671"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_small","runtime_rel","0.6268754290181979"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_small","runtime_rel","0.6282260578201738"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_small","runtime_rel","0.6309482798534934"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","matvec_small","runtime_rel","0.6276940647254393"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","poly","runtime_rel","0.016533984402070264"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","poly","runtime_rel","0.01657207535506845"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","poly","runtime_rel","0.016403401107191084"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","poly","runtime_rel","0.016565175163817062"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","poly","runtime_rel","0.016571618200598198"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","vjp_matmul","runtime_rel","1302.663629501765"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","vjp_matmul","runtime_rel","1301.975650015064"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","vjp_matmul","runtime_rel","1314.5085054901058"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","vjp_matmul","runtime_rel","1305.0408899025974"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","vjp_matmul","runtime_rel","1293.1508069552845"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.003408897679636299"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.0034333481152993344"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.0034025426211260184"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.0033938532755185755"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.0033951513370555396"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.0033784295450573773"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.003414101057579318"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.003416880398573155"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.0033410585381535495"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv","runtime_rel","0.0034020736987834693"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv_py","runtime_rel","0.03657124875637064"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv_py","runtime_rel","0.010042432904171226"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv_py","runtime_rel","0.0100484936100586"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv_py","runtime_rel","0.035604692121423726"
"19b16662150ac8a11a9cbc2df67e9f58169ce4ee","conv_py","runtime_rel","0.03635877185818221"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","alloc","1104092152"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9104433204403451"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","alloc","1104079480"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9118694362017804"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9079845651528643"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9065917824416199"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9057328605200946"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9097655090531315"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9038915094339622"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9071829736919893"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.9051978735971647"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","kernelregression","time_rel","0.907528156490812"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","alloc","241484024"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.1961218836565097"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","alloc","241483328"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.19654788418708238"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.19445983379501386"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.19370860927152317"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.19845218352681038"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.1957730812013348"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.19701162147205312"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.1943364797334814"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.19390581717451524"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","psd","time_rel","0.1958705357142857"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","alloc","1650775032"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.63735691987513"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","alloc","1650775744"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.6266183324702226"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.6418895449808963"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.6358421693029723"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.641243919388464"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.629507628294036"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.6201657458563536"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.6388214904679377"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.6308945908460473"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fluidsim","time_rel","1.6441590001735809"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","alloc","1075471136"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.8558155540261528"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","alloc","1076488080"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.857876712328767"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.8570938999314598"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.867103900586814"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.8561643835616438"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.861512027491409"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.8630419821059876"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.865430827325781"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.8629198080877312"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","regression","time_rel","0.8660500171291539"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fused_sum","runtime_rel","0.2038931407637736"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fused_sum","runtime_rel","0.20194216917754138"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fused_sum","runtime_rel","0.20125250678259785"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fused_sum","runtime_rel","0.2018504144970115"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","fused_sum","runtime_rel","0.20281042756100337"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","gaussian","runtime_rel","2.739995863144762"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","gaussian","runtime_rel","2.7340084509251312"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","gaussian","runtime_rel","2.7350441479350858"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","gaussian","runtime_rel","2.72938322046527"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","gaussian","runtime_rel","2.7435308682111326"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","jvp_matmul","runtime_rel","1429.5463920238074"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","jvp_matmul","runtime_rel","1440.6867032890325"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","jvp_matmul","runtime_rel","1431.3155431175787"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","jvp_matmul","runtime_rel","1434.0371177651257"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","jvp_matmul","runtime_rel","1433.1577522136092"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_big","runtime_rel","156.90130293948081"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_big","runtime_rel","157.3815451815657"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_big","runtime_rel","157.03319655040312"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_big","runtime_rel","156.9749788243955"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_big","runtime_rel","157.05445172058896"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_small","runtime_rel","5.687695283750699"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_small","runtime_rel","5.724968932216069"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_small","runtime_rel","5.6671429346121105"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_small","runtime_rel","5.702210875331816"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matmul_small","runtime_rel","5.696199727294834"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_big","runtime_rel","3.5179971181844305"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_big","runtime_rel","3.522671270180713"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_big","runtime_rel","3.505706077053123"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_big","runtime_rel","3.5141146046431118"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_big","runtime_rel","3.5182614002520833"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_small","runtime_rel","0.6440010921264194"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_small","runtime_rel","0.640626038345416"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_small","runtime_rel","0.6461101684567009"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_small","runtime_rel","0.6398970469125146"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","matvec_small","runtime_rel","0.6386730834322794"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","poly","runtime_rel","0.018052250683921595"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","poly","runtime_rel","0.018877822445308976"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","poly","runtime_rel","0.01796311137439551"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","poly","runtime_rel","0.018110506271119337"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","poly","runtime_rel","0.017998751436342653"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","vjp_matmul","runtime_rel","1383.6983471178946"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","vjp_matmul","runtime_rel","1377.4241683361324"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","vjp_matmul","runtime_rel","1389.1506959944027"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","vjp_matmul","runtime_rel","1379.8479365364417"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","vjp_matmul","runtime_rel","1375.8844490952574"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.0032718008784773057"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.003289813402182842"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.0032942093803330786"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.0033436426116838485"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.003286636026162277"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.0033273682048874935"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.003309260457727835"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.003176217933631443"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.0034253104078803788"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv","runtime_rel","0.0032909547738693467"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv_py","runtime_rel","0.03602130334092318"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv_py","runtime_rel","0.036578501350452"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv_py","runtime_rel","0.009938049705142423"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv_py","runtime_rel","0.009786048297587445"
"b3fc2039aae0f4ba25ee3a8fd1ecc3e49b3de864","conv_py","runtime_rel","0.010035707499029283"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","alloc","1104098296"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.9229147847034025"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","alloc","1104091000"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.9341864716636197"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.9358582773365913"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.9299207800121877"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.9299847792998478"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.924408014571949"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.9296851115866708"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.9332312404287902"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.9344911639244363"
"10fb640c0d40f36ef69254cd64d0a871329358e2","kernelregression","time_rel","0.937043795620438"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","alloc","241482248"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.20287356321839078"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","alloc","241478336"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.20378874856486795"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.2030981067125645"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.20253894979803805"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.2048331415420023"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.20512820512820512"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.20455840455840457"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.20502569960022846"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.20458452722063036"
"10fb640c0d40f36ef69254cd64d0a871329358e2","psd","time_rel","0.20594965675057209"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","alloc","1650769368"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.6588952654232425"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","alloc","1650788928"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.668474331164136"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.6666666666666667"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.6694289317240136"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.6744692433315187"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.6684655513581579"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.6741167988464312"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.678158844765343"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.6716120861226706"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fluidsim","time_rel","1.6701012292118584"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","alloc","1075465344"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8876163206871868"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","alloc","1076469208"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.882956152758133"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8853390131345403"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8789808917197452"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8809187279151943"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8777540867093107"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8825622775800711"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8911347517730497"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8858156028368795"
"10fb640c0d40f36ef69254cd64d0a871329358e2","regression","time_rel","0.8871082621082622"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fused_sum","runtime_rel","0.2310421187163567"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fused_sum","runtime_rel","0.22905792413556064"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fused_sum","runtime_rel","0.23295413362362716"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fused_sum","runtime_rel","0.23366321999064088"
"10fb640c0d40f36ef69254cd64d0a871329358e2","fused_sum","runtime_rel","0.23332594550384597"
"10fb640c0d40f36ef69254cd64d0a871329358e2","gaussian","runtime_rel","2.8455519550897534"
"10fb640c0d40f36ef69254cd64d0a871329358e2","gaussian","runtime_rel","2.8284898476854723"
"10fb640c0d40f36ef69254cd64d0a871329358e2","gaussian","runtime_rel","2.859607560269285"
"10fb640c0d40f36ef69254cd64d0a871329358e2","gaussian","runtime_rel","2.8568583013601594"
"10fb640c0d40f36ef69254cd64d0a871329358e2","gaussian","runtime_rel","2.8561370399662613"
"10fb640c0d40f36ef69254cd64d0a871329358e2","jvp_matmul","runtime_rel","1136.8285347119504"
"10fb640c0d40f36ef69254cd64d0a871329358e2","jvp_matmul","runtime_rel","1092.6569604906556"
"10fb640c0d40f36ef69254cd64d0a871329358e2","jvp_matmul","runtime_rel","1091.9065464159778"
"10fb640c0d40f36ef69254cd64d0a871329358e2","jvp_matmul","runtime_rel","1088.534184306811"
"10fb640c0d40f36ef69254cd64d0a871329358e2","jvp_matmul","runtime_rel","1092.5592799196281"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_big","runtime_rel","140.58288948624124"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_big","runtime_rel","140.52782286615235"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_big","runtime_rel","140.53878455531634"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_big","runtime_rel","140.41857281728255"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_big","runtime_rel","141.09372196417584"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_small","runtime_rel","4.129034837733784"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_small","runtime_rel","4.20836028162048"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_small","runtime_rel","4.123599311050992"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_small","runtime_rel","4.13607874906335"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matmul_small","runtime_rel","4.142069356695308"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_big","runtime_rel","4.714104503729186"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_big","runtime_rel","4.714013683381594"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_big","runtime_rel","4.702964425809757"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_big","runtime_rel","4.722619214059652"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_big","runtime_rel","4.711874947373099"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_small","runtime_rel","0.60656164373969"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_small","runtime_rel","0.6051677434219682"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_small","runtime_rel","0.6041748888135887"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_small","runtime_rel","0.5972080091821077"
"10fb640c0d40f36ef69254cd64d0a871329358e2","matvec_small","runtime_rel","0.5986600025727329"
"10fb640c0d40f36ef69254cd64d0a871329358e2","poly","runtime_rel","0.017882308018479138"
"10fb640c0d40f36ef69254cd64d0a871329358e2","poly","runtime_rel","0.01785505281837594"
"10fb640c0d40f36ef69254cd64d0a871329358e2","poly","runtime_rel","0.01779614424125412"
